id,locality,type_of_property,subtype_of_property,price,type_of_sale,nr_of_rooms,area,equiped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,total_land_area,nr_of_facades,swimming_pool,building_condition
8943103,1933,APARTMENT,PENTHOUSE,2950000.0,FOR_SALE,3.0,258.0,HYPER_EQUIPPED,False,False,True,85.0,,,,2.0,False,AS_NEW
8694999,4920,APARTMENT,APARTMENT,270000.0,FOR_SALE,2.0,102.0,INSTALLED,True,False,True,45.0,,,,2.0,,AS_NEW
9042968,1080,APARTMENT,APARTMENT,380000.0,FOR_SALE,3.0,120.0,HYPER_EQUIPPED,True,False,,,,,,2.0,,JUST_RENOVATED
9043404,8434,APARTMENT,APARTMENT,495000.0,FOR_SALE,3.0,88.0,HYPER_EQUIPPED,False,False,,,,,,2.0,,GOOD
9012057,9320,HOUSE,HOUSE,219000.0,FOR_SALE,2.0,82.0,INSTALLED,,False,,,,,20.0,2.0,,JUST_RENOVATED
9026312,1140,APARTMENT,APARTMENT,370000.0,FOR_SALE,2.0,95.0,USA_HYPER_EQUIPPED,True,False,True,5.0,,,,2.0,,AS_NEW
9004775,4032,HOUSE,HOUSE,117500.0,FOR_SALE,2.0,90.0,NOT_INSTALLED,False,False,,,,,40.0,2.0,False,GOOD
9037028,1400,APARTMENT,FLAT_STUDIO,120000.0,FOR_SALE,0.0,39.0,INSTALLED,,False,,,,,,,,JUST_RENOVATED
8919729,1180,APARTMENT,APARTMENT,635000.0,FOR_SALE,4.0,182.0,HYPER_EQUIPPED,,True,,,,,,3.0,,JUST_RENOVATED
9036462,1400,APARTMENT,APARTMENT,160000.0,FOR_SALE,1.0,48.0,INSTALLED,,False,,,,,,,,JUST_RENOVATED
9037849,4030,HOUSE,HOUSE,,FOR_SALE,4.0,150.0,INSTALLED,,False,True,,,,400.0,2.0,,AS_NEW
8895494,1000,APARTMENT,APARTMENT,410000.0,FOR_SALE,2.0,100.0,USA_HYPER_EQUIPPED,True,False,,,,,,2.0,,GOOD
9039643,2000,APARTMENT,APARTMENT,325000.0,FOR_SALE,2.0,93.0,HYPER_EQUIPPED,False,False,,,,,,,,AS_NEW
9032802,1340,APARTMENT,APARTMENT,395000.0,FOR_SALE,3.0,111.0,USA_HYPER_EQUIPPED,,False,True,13.0,,,,,,AS_NEW
9040158,8300,APARTMENT,APARTMENT,760000.0,FOR_SALE,2.0,81.0,INSTALLED,False,False,True,24.0,,,,2.0,False,JUST_RENOVATED
8945057,6840,HOUSE,HOUSE,85000.0,FOR_SALE,5.0,169.0,NOT_INSTALLED,False,False,,,,,122.0,2.0,False,TO_BE_DONE_UP
8826380,7300,HOUSE,HOUSE,140000.0,FOR_SALE,3.0,156.0,INSTALLED,False,False,,,,,140.0,4.0,,GOOD
9018166,4600,HOUSE,HOUSE,160000.0,FOR_SALE,3.0,120.0,NOT_INSTALLED,False,False,True,,True,265.0,414.0,3.0,,TO_RENOVATE
8861651,6800,HOUSE,HOUSE,185000.0,FOR_SALE,2.0,122.0,INSTALLED,False,False,True,15.0,True,105.0,220.0,4.0,False,TO_RENOVATE
8940340,4040,HOUSE,HOUSE,189000.0,FOR_SALE,3.0,200.0,SEMI_EQUIPPED,False,False,,,True,40.0,100.0,3.0,False,TO_BE_DONE_UP
8824484,6997,HOUSE,HOUSE,219000.0,FOR_SALE,3.0,147.0,USA_INSTALLED,False,False,True,21.0,True,688.0,688.0,4.0,False,GOOD
8883176,7901,HOUSE,HOUSE,240000.0,FOR_SALE,2.0,95.0,INSTALLED,,False,,,True,,655.0,4.0,,AS_NEW
8977495,6700,HOUSE,HOUSE,270000.0,FOR_SALE,2.0,90.0,NOT_INSTALLED,False,False,,,True,447.0,532.0,4.0,False,TO_RENOVATE
8960897,1560,HOUSE,HOUSE,286000.0,FOR_SALE,3.0,125.0,USA_INSTALLED,False,False,True,20.0,True,50.0,183.0,4.0,,TO_RENOVATE
8998527,4031,HOUSE,HOUSE,300000.0,FOR_SALE,3.0,140.0,INSTALLED,,False,True,20.0,True,30.0,300.0,3.0,,AS_NEW
8883326,5100,HOUSE,VILLA,320000.0,FOR_SALE,3.0,420.0,NOT_INSTALLED,False,False,True,60.0,,,1000.0,4.0,,TO_BE_DONE_UP
8931527,4500,HOUSE,HOUSE,349000.0,FOR_SALE,3.0,165.0,INSTALLED,,False,True,30.0,True,830.0,919.0,,,JUST_RENOVATED
8925232,4121,HOUSE,VILLA,379000.0,FOR_SALE,3.0,172.0,USA_INSTALLED,,False,True,,True,,800.0,4.0,,GOOD
8986652,6500,HOUSE,VILLA,400000.0,FOR_SALE,4.0,200.0,HYPER_EQUIPPED,False,False,True,120.0,True,750.0,1100.0,4.0,True,AS_NEW
8990436,1950,HOUSE,HOUSE,420000.0,FOR_SALE,3.0,153.0,INSTALLED,False,False,True,20.0,True,270.0,321.0,3.0,False,GOOD
8990121,8540,HOUSE,HOUSE,447500.0,FOR_SALE,3.0,200.0,HYPER_EQUIPPED,,False,True,20.0,True,,880.0,4.0,,GOOD
9018822,4130,HOUSE,HOUSE,479000.0,FOR_SALE,4.0,199.0,INSTALLED,False,False,True,12.0,,,1666.0,4.0,False,GOOD
8947154,1495,HOUSE,HOUSE,495000.0,FOR_SALE,5.0,245.0,INSTALLED,False,False,True,65.0,True,1000.0,1247.0,3.0,True,GOOD
8906045,1650,HOUSE,VILLA,499000.0,FOR_SALE,4.0,220.0,HYPER_EQUIPPED,,True,True,,True,,1600.0,4.0,,GOOD
8963961,4130,HOUSE,VILLA,545000.0,FOR_SALE,4.0,221.0,INSTALLED,False,False,True,,,,2566.0,4.0,True,AS_NEW
8779194,1630,HOUSE,TOWN_HOUSE,579000.0,FOR_SALE,5.0,200.0,HYPER_EQUIPPED,,True,True,6.0,True,35.0,100.0,2.0,,AS_NEW
8982834,1050,HOUSE,HOUSE,585000.0,FOR_SALE,6.0,220.0,SEMI_EQUIPPED,False,False,True,5.0,,,76.0,2.0,False,TO_RENOVATE
8957722,1730,HOUSE,VILLA,599000.0,FOR_SALE,6.0,350.0,HYPER_EQUIPPED,,True,True,40.0,True,578.0,710.0,4.0,,AS_NEW
9000608,5190,HOUSE,MIXED_USE_BUILDING,625000.0,FOR_SALE,5.0,380.0,INSTALLED,False,True,True,30.0,True,16500.0,16500.0,4.0,,GOOD
8950324,4141,HOUSE,HOUSE,649000.0,FOR_SALE,4.0,350.0,INSTALLED,False,False,True,80.0,True,3000.0,3591.0,4.0,True,AS_NEW
8985268,1200,HOUSE,HOUSE,695000.0,FOR_SALE,5.0,230.0,INSTALLED,,False,True,20.0,True,230.0,385.0,3.0,,TO_BE_DONE_UP
8846741,1090,HOUSE,APARTMENT_BLOCK,749000.0,FOR_SALE,8.0,350.0,INSTALLED,False,False,True,37.0,True,138.0,235.0,2.0,False,AS_NEW
8993102,1820,HOUSE,HOUSE,800000.0,FOR_SALE,2.0,400.0,HYPER_EQUIPPED,False,False,True,150.0,,,377.0,4.0,,AS_NEW
8450413,8000,HOUSE,MANSION,849000.0,FOR_SALE,3.0,365.0,INSTALLED,False,False,,,True,,132.0,,False,GOOD
8114927,7973,HOUSE,HOUSE,900000.0,FOR_SALE,5.0,492.0,INSTALLED,False,False,True,,True,58000.0,7270.0,4.0,False,GOOD
8742065,1000,HOUSE,APARTMENT_BLOCK,1350000.0,FOR_SALE,7.0,400.0,NOT_INSTALLED,False,False,True,75.0,,,206.0,2.0,False,TO_RESTORE
8545400,1090,HOUSE,VILLA,2260000.0,FOR_SALE,7.0,1140.0,HYPER_EQUIPPED,False,False,True,50.0,True,1500.0,1952.0,4.0,True,AS_NEW
8955752,1410,HOUSE,VILLA,2450000.0,FOR_SALE,4.0,750.0,HYPER_EQUIPPED,,False,True,80.0,True,,2300.0,4.0,True,AS_NEW
8988808,1000,HOUSE,HOUSE,2500000.0,FOR_SALE,6.0,600.0,INSTALLED,False,True,True,42.0,True,,370.0,2.0,,GOOD
8823447,1640,HOUSE,VILLA,2750000.0,FOR_SALE,5.0,480.0,HYPER_EQUIPPED,False,True,True,80.0,True,4000.0,4500.0,4.0,False,GOOD
8792963,1050,HOUSE,HOUSE,3900000.0,FOR_SALE,5.0,660.0,HYPER_EQUIPPED,False,True,True,,True,,335.0,2.0,True,AS_NEW
8629451,1050,HOUSE,HOUSE,4950000.0,FOR_SALE,8.0,1000.0,NOT_INSTALLED,False,True,True,,True,,310.0,2.0,False,GOOD
8943514,4500,HOUSE,HOUSE,159500.0,FOR_SALE,4.0,172.0,INSTALLED,,True,True,8.0,True,270.0,218.0,3.0,,TO_BE_DONE_UP
9043979,1030,HOUSE,HOUSE,415000.0,FOR_SALE,5.0,170.0,NOT_INSTALLED,,True,True,15.0,,,100.0,3.0,,GOOD
9030416,8300,APARTMENT,APARTMENT,1265000.0,FOR_SALE,3.0,158.0,HYPER_EQUIPPED,True,False,True,,,,,2.0,False,AS_NEW
9042574,1082,APARTMENT,APARTMENT,240000.0,FOR_SALE,1.0,69.0,HYPER_EQUIPPED,,False,True,9.0,,,,2.0,,AS_NEW
9028349,1050,APARTMENT,DUPLEX,345000.0,FOR_SALE,2.0,105.0,HYPER_EQUIPPED,,False,True,6.0,,,,2.0,,GOOD
9029211,6900,HOUSE,HOUSE,139000.0,FOR_SALE,3.0,117.0,NOT_INSTALLED,False,False,,,True,325.0,325.0,3.0,False,GOOD
9029473,4530,HOUSE,VILLA,150000.0,FOR_SALE,4.0,191.0,INSTALLED,,False,,,True,,2968.0,4.0,,AS_NEW
9030071,8780,HOUSE,HOUSE,399500.0,FOR_SALE,3.0,220.0,SEMI_EQUIPPED,,False,,,,,1834.0,4.0,,TO_RENOVATE
9030070,8780,HOUSE,HOUSE,399500.0,FOR_SALE,3.0,220.0,SEMI_EQUIPPED,,False,,,,,1834.0,4.0,,TO_RENOVATE
9029768,1400,HOUSE,MANSION,695000.0,FOR_SALE,8.0,565.0,INSTALLED,False,False,True,10.0,True,158.0,340.0,3.0,,GOOD
8991260,4020,APARTMENT,APARTMENT,,FOR_SALE,2.0,100.0,INSTALLED,,False,True,4.0,,,,,,AS_NEW
8980157,4000,APARTMENT,APARTMENT,85000.0,FOR_SALE,1.0,90.0,INSTALLED,,False,True,2.0,,,,1.0,,TO_BE_DONE_UP
8944419,4020,APARTMENT,APARTMENT,135000.0,FOR_SALE,2.0,110.0,INSTALLED,,True,,,,,,,,AS_NEW
8929568,8400,APARTMENT,APARTMENT,139990.0,FOR_SALE,1.0,45.0,INSTALLED,True,False,True,3.0,,,,,False,GOOD
8572402,8400,APARTMENT,APARTMENT,149000.0,FOR_SALE,2.0,50.0,INSTALLED,True,False,,,,,,,False,AS_NEW
8969108,8430,APARTMENT,APARTMENT,149500.0,FOR_SALE,2.0,60.0,INSTALLED,False,False,,,,,,2.0,False,GOOD
8977372,1180,APARTMENT,FLAT_STUDIO,150000.0,FOR_SALE,0.0,28.0,INSTALLED,False,False,True,5.0,,,,,False,JUST_RENOVATED
9004296,8370,APARTMENT,FLAT_STUDIO,150000.0,FOR_SALE,0.0,32.0,INSTALLED,True,False,True,,,,,2.0,,GOOD
8891718,8660,APARTMENT,APARTMENT,160000.0,FOR_SALE,1.0,63.0,INSTALLED,True,False,True,8.0,True,,,2.0,False,GOOD
8703919,1030,APARTMENT,FLAT_STUDIO,165000.0,FOR_SALE,0.0,50.0,INSTALLED,False,False,True,6.0,,,,,False,AS_NEW
9013426,1000,APARTMENT,FLAT_STUDIO,169000.0,FOR_SALE,1.0,33.0,INSTALLED,True,False,True,2.0,,,,2.0,,GOOD
9009424,4500,APARTMENT,APARTMENT,170000.0,FOR_SALE,2.0,77.0,INSTALLED,,False,,,,,,2.0,,JUST_RENOVATED
9018769,1000,APARTMENT,FLAT_STUDIO,175000.0,FOR_SALE,1.0,40.0,INSTALLED,True,False,,,,,,,,GOOD
8990503,2800,APARTMENT,APARTMENT,175000.0,FOR_SALE,2.0,70.0,INSTALLED,False,False,True,,,,,,,TO_BE_DONE_UP
8752943,8400,APARTMENT,APARTMENT,175000.0,FOR_SALE,2.0,65.0,INSTALLED,False,False,True,3.0,,,,2.0,False,AS_NEW
8973143,1080,APARTMENT,APARTMENT,179000.0,FOR_SALE,2.0,84.0,SEMI_EQUIPPED,True,False,True,,,,,,,GOOD
8560034,8670,APARTMENT,APARTMENT,179000.0,FOR_SALE,2.0,70.0,INSTALLED,True,False,,,,,,2.0,False,GOOD
8261852,8670,APARTMENT,APARTMENT,179000.0,FOR_SALE,2.0,70.0,INSTALLED,True,False,,,,,,2.0,False,GOOD
8945865,1090,APARTMENT,APARTMENT,180000.0,FOR_SALE,2.0,85.0,HYPER_EQUIPPED,False,False,,,,,,2.0,,AS_NEW
8842134,4020,APARTMENT,APARTMENT,185000.0,FOR_SALE,2.0,85.0,NOT_INSTALLED,False,False,,,,,,,False,TO_BE_DONE_UP
9011310,9140,APARTMENT,APARTMENT,185000.0,FOR_SALE,2.0,83.0,SEMI_EQUIPPED,,False,,,,,,3.0,,TO_BE_DONE_UP
8708512,1083,APARTMENT,APARTMENT,189000.0,FOR_SALE,1.0,70.0,HYPER_EQUIPPED,False,False,True,5.0,,,,2.0,False,GOOD
8737774,8370,APARTMENT,APARTMENT,190000.0,FOR_SALE,1.0,58.0,INSTALLED,,False,True,4.0,,,,2.0,,GOOD
9005923,8370,APARTMENT,APARTMENT,195000.0,FOR_SALE,2.0,100.0,INSTALLED,,False,True,,,,,,,GOOD
8956097,8200,APARTMENT,APARTMENT,200000.0,FOR_SALE,2.0,85.0,INSTALLED,,False,,,,,,2.0,,JUST_RENOVATED
8914052,1081,APARTMENT,APARTMENT,225000.0,FOR_SALE,2.0,108.0,INSTALLED,False,False,True,14.0,,,,2.0,,AS_NEW
9025241,8370,APARTMENT,APARTMENT,225000.0,FOR_SALE,2.0,79.0,INSTALLED,True,False,True,,,,,2.0,,GOOD
9025897,8400,APARTMENT,APARTMENT,225000.0,FOR_SALE,2.0,85.0,INSTALLED,True,False,True,4.0,,,,,False,AS_NEW
8675576,8400,APARTMENT,APARTMENT,225000.0,FOR_SALE,1.0,70.0,INSTALLED,False,False,True,23.0,,,,2.0,False,GOOD
8672484,8420,APARTMENT,APARTMENT,225000.0,FOR_SALE,2.0,70.0,INSTALLED,False,False,True,6.0,,,,2.0,False,AS_NEW
8993451,5000,APARTMENT,APARTMENT,235000.0,FOR_SALE,2.0,90.0,HYPER_EQUIPPED,,False,,,,,,2.0,,AS_NEW
8153955,8400,APARTMENT,APARTMENT,235000.0,FOR_SALE,2.0,80.0,INSTALLED,False,False,True,5.0,,,,,False,GOOD
7634308,8670,APARTMENT,APARTMENT,239000.0,FOR_SALE,2.0,70.0,INSTALLED,False,False,,,,,,2.0,False,GOOD
7979685,2861,APARTMENT,APARTMENT,239500.0,FOR_SALE,1.0,67.0,INSTALLED,,False,True,8.0,,,,4.0,,GOOD
8640758,8660,APARTMENT,APARTMENT,242000.0,FOR_SALE,2.0,74.0,INSTALLED,True,False,True,4.0,True,,,2.0,False,GOOD
8908031,8000,APARTMENT,APARTMENT,248000.0,FOR_SALE,2.0,107.0,INSTALLED,False,False,True,,,,,2.0,False,AS_NEW
8932450,1500,APARTMENT,APARTMENT,249000.0,FOR_SALE,2.0,133.0,INSTALLED,,False,True,18.0,,,,,,GOOD
8966882,8400,APARTMENT,APARTMENT,249000.0,FOR_SALE,2.0,85.0,INSTALLED,False,False,True,3.0,,,,2.0,False,GOOD
9002424,8500,APARTMENT,APARTMENT,249000.0,FOR_SALE,2.0,80.0,SEMI_EQUIPPED,,False,True,36.0,,,,3.0,,AS_NEW
8802059,1070,APARTMENT,DUPLEX,250000.0,FOR_SALE,3.0,135.0,INSTALLED,,False,True,2.0,,,,,False,GOOD
8988680,6700,APARTMENT,APARTMENT,250000.0,FOR_SALE,3.0,130.0,INSTALLED,,False,True,,,,,2.0,,TO_BE_DONE_UP
9004091,8400,APARTMENT,APARTMENT,250000.0,FOR_SALE,2.0,92.0,INSTALLED,,False,,,,,,3.0,,GOOD
8812503,8660,APARTMENT,APARTMENT,250000.0,FOR_SALE,1.0,57.0,INSTALLED,True,False,True,80.0,True,,,2.0,False,GOOD
8987652,8400,APARTMENT,APARTMENT,265000.0,FOR_SALE,2.0,95.0,INSTALLED,True,False,True,4.0,,,,3.0,False,AS_NEW
8973527,1800,APARTMENT,APARTMENT,270000.0,FOR_SALE,2.0,94.0,INSTALLED,,False,True,11.0,,,,2.0,,GOOD
9021095,8400,APARTMENT,APARTMENT,275000.0,FOR_SALE,2.0,110.0,INSTALLED,False,False,True,30.0,,,,2.0,False,AS_NEW
8976077,1000,APARTMENT,APARTMENT,280000.0,FOR_SALE,2.0,80.0,USA_HYPER_EQUIPPED,True,False,True,9.0,,,,2.0,,GOOD
9008712,3270,APARTMENT,APARTMENT,295000.0,FOR_SALE,2.0,110.0,INSTALLED,,False,,,,,,3.0,,GOOD
8972292,4500,APARTMENT,APARTMENT,295000.0,FOR_SALE,2.0,125.0,HYPER_EQUIPPED,False,False,,,,,,2.0,,AS_NEW
8666051,8370,APARTMENT,APARTMENT,299000.0,FOR_SALE,2.0,88.0,INSTALLED,True,False,True,,,,,2.0,,GOOD
9012790,9140,APARTMENT,APARTMENT,299000.0,FOR_SALE,3.0,201.0,SEMI_EQUIPPED,,False,,,,,,3.0,,TO_BE_DONE_UP
8983328,1180,APARTMENT,APARTMENT,310000.0,FOR_SALE,1.0,60.0,HYPER_EQUIPPED,False,False,True,,True,10000.0,,1.0,,AS_NEW
8850688,8400,APARTMENT,APARTMENT,310000.0,FOR_SALE,2.0,90.0,INSTALLED,False,False,True,6.0,,,,2.0,,AS_NEW
8981595,1200,APARTMENT,APARTMENT,325000.0,FOR_SALE,3.0,90.0,HYPER_EQUIPPED,,True,True,5.0,,,,2.0,,GOOD
8859657,1200,APARTMENT,APARTMENT,330000.0,FOR_SALE,2.0,103.0,INSTALLED,False,False,True,23.0,,,,2.0,False,GOOD
8795583,1180,APARTMENT,APARTMENT,335000.0,FOR_SALE,2.0,115.0,SEMI_EQUIPPED,False,False,,,,,,,False,GOOD
9014116,9890,APARTMENT,APARTMENT,345000.0,FOR_SALE,3.0,255.0,SEMI_EQUIPPED,,False,True,30.0,,,,2.0,,GOOD
8809721,2870,APARTMENT,APARTMENT,350000.0,FOR_SALE,3.0,145.0,INSTALLED,False,False,True,58.0,,,,2.0,False,GOOD
8856394,8400,APARTMENT,APARTMENT,350000.0,FOR_SALE,2.0,103.0,INSTALLED,False,False,,,,,,2.0,False,AS_NEW
9010515,1140,APARTMENT,APARTMENT,359500.0,FOR_SALE,3.0,116.0,HYPER_EQUIPPED,False,False,True,7.0,,,,2.0,,GOOD
7467551,8660,APARTMENT,APARTMENT,364000.0,FOR_SALE,3.0,101.0,INSTALLED,True,False,True,9.0,True,,,2.0,False,GOOD
8776588,8370,APARTMENT,APARTMENT,385000.0,FOR_SALE,2.0,77.0,INSTALLED,,False,True,,,,,2.0,,GOOD
8995038,1150,APARTMENT,APARTMENT,390000.0,FOR_SALE,3.0,130.0,INSTALLED,False,False,True,14.0,,,,2.0,,TO_BE_DONE_UP
8977306,4000,APARTMENT,APARTMENT,395000.0,FOR_SALE,2.0,153.0,HYPER_EQUIPPED,,False,True,7.0,,,,2.0,,AS_NEW
8906634,8370,APARTMENT,APARTMENT,399000.0,FOR_SALE,2.0,100.0,INSTALLED,,False,,,,,,2.0,,AS_NEW
8980372,1200,APARTMENT,APARTMENT,445000.0,FOR_SALE,2.0,145.0,HYPER_EQUIPPED,False,False,True,2.0,,,,,False,AS_NEW
8875309,1500,APARTMENT,PENTHOUSE,449000.0,FOR_SALE,3.0,175.0,INSTALLED,False,False,True,14.0,,,,2.0,False,GOOD
9009881,1050,APARTMENT,APARTMENT,450000.0,FOR_SALE,2.0,135.0,HYPER_EQUIPPED,False,False,True,3.0,,,,,,AS_NEW
8548807,1000,APARTMENT,DUPLEX,455000.0,FOR_SALE,5.0,155.0,HYPER_EQUIPPED,False,False,,,,,,2.0,,AS_NEW
9017356,1000,APARTMENT,APARTMENT,460000.0,FOR_SALE,2.0,125.0,HYPER_EQUIPPED,True,False,,,,,,2.0,,JUST_RENOVATED
9011576,1050,APARTMENT,APARTMENT,460000.0,FOR_SALE,2.0,100.0,SEMI_EQUIPPED,False,False,True,4.0,,,,2.0,,GOOD
9025650,2600,APARTMENT,APARTMENT,460000.0,FOR_SALE,3.0,185.0,INSTALLED,,False,True,15.0,,,,3.0,,GOOD
8787472,1040,APARTMENT,APARTMENT,485000.0,FOR_SALE,3.0,114.0,USA_HYPER_EQUIPPED,,False,True,,,,,2.0,False,AS_NEW
8605769,8300,APARTMENT,DUPLEX,495000.0,FOR_SALE,3.0,122.0,HYPER_EQUIPPED,,False,,,,,,2.0,False,AS_NEW
9004364,1180,APARTMENT,APARTMENT,499000.0,FOR_SALE,2.0,150.0,HYPER_EQUIPPED,False,True,True,10.0,,,,2.0,,AS_NEW
8727428,1000,APARTMENT,APARTMENT,545000.0,FOR_SALE,2.0,161.0,USA_HYPER_EQUIPPED,False,False,True,14.0,,,,2.0,False,AS_NEW
8770446,1080,APARTMENT,APARTMENT,545000.0,FOR_SALE,3.0,161.0,USA_HYPER_EQUIPPED,False,False,True,14.0,,,,2.0,False,AS_NEW
9006225,1080,APARTMENT,LOFT,560000.0,FOR_SALE,4.0,280.0,INSTALLED,False,False,True,16.0,,,,,,JUST_RENOVATED
8970186,1332,APARTMENT,APARTMENT,560000.0,FOR_SALE,3.0,190.0,INSTALLED,,False,True,17.0,True,,,3.0,,AS_NEW
8602855,8300,APARTMENT,APARTMENT,578000.0,FOR_SALE,1.0,64.0,INSTALLED,False,False,,,,,,2.0,False,GOOD
8937779,8300,APARTMENT,APARTMENT,595000.0,FOR_SALE,2.0,88.0,INSTALLED,False,False,True,14.0,,,,2.0,False,JUST_RENOVATED
8052979,8300,APARTMENT,APARTMENT,595000.0,FOR_SALE,2.0,83.0,INSTALLED,True,False,,,,,,2.0,,GOOD
8647367,8301,APARTMENT,APARTMENT,595000.0,FOR_SALE,1.0,55.0,SEMI_EQUIPPED,False,False,,,,,,2.0,False,AS_NEW
8854518,8300,APARTMENT,APARTMENT,620000.0,FOR_SALE,2.0,100.0,HYPER_EQUIPPED,,False,True,15.0,,,,2.0,,AS_NEW
8551034,8370,APARTMENT,PENTHOUSE,625000.0,FOR_SALE,2.0,131.0,INSTALLED,True,False,True,40.0,,,,2.0,,AS_NEW
8478907,1060,APARTMENT,APARTMENT,645000.0,FOR_SALE,2.0,160.0,HYPER_EQUIPPED,False,False,True,7.0,,,,2.0,False,AS_NEW
8910049,8300,APARTMENT,APARTMENT,645000.0,FOR_SALE,3.0,85.0,HYPER_EQUIPPED,False,True,True,5.0,,,,2.0,,JUST_RENOVATED
8954547,4000,APARTMENT,APARTMENT,649000.0,FOR_SALE,5.0,235.0,INSTALLED,,False,True,17.0,,,,2.0,False,AS_NEW
8628973,1050,APARTMENT,APARTMENT,650000.0,FOR_SALE,3.0,210.0,INSTALLED,,True,,,,,,,,GOOD
8560272,1180,APARTMENT,APARTMENT,680000.0,FOR_SALE,3.0,145.0,HYPER_EQUIPPED,False,True,True,8.0,,,,2.0,,AS_NEW
8713493,1190,APARTMENT,LOFT,690000.0,FOR_SALE,3.0,222.0,INSTALLED,,False,True,42.0,,,,,,AS_NEW
9021711,1180,APARTMENT,APARTMENT,695000.0,FOR_SALE,3.0,130.0,HYPER_EQUIPPED,False,False,True,5.0,,,,,False,AS_NEW
9010855,1180,APARTMENT,APARTMENT,710000.0,FOR_SALE,2.0,180.0,USA_HYPER_EQUIPPED,False,False,True,,,,,,False,GOOD
8831493,8300,HOUSE,VILLA,745000.0,FOR_SALE,3.0,183.0,,False,False,True,12.0,True,100.0,375.0,3.0,False,AS_NEW
8985417,8300,APARTMENT,PENTHOUSE,785000.0,FOR_SALE,2.0,85.0,USA_HYPER_EQUIPPED,False,False,True,55.0,,,,2.0,,JUST_RENOVATED
8994904,8300,APARTMENT,APARTMENT,798000.0,FOR_SALE,2.0,120.0,USA_HYPER_EQUIPPED,,False,True,9.0,,,,,,AS_NEW
8984265,1180,APARTMENT,APARTMENT,825000.0,FOR_SALE,3.0,200.0,HYPER_EQUIPPED,False,False,True,,,,,3.0,,AS_NEW
8385092,1180,APARTMENT,APARTMENT,1125000.0,FOR_SALE,2.0,200.0,INSTALLED,False,True,True,35.0,,,,4.0,False,AS_NEW
8379067,2000,APARTMENT,LOFT,1190000.0,FOR_SALE,4.0,340.0,INSTALLED,,False,True,25.0,,,,2.0,,AS_NEW
8605715,8300,APARTMENT,APARTMENT,1350000.0,FOR_SALE,2.0,118.0,HYPER_EQUIPPED,True,False,True,,,,,2.0,False,JUST_RENOVATED
8591560,1050,APARTMENT,APARTMENT,1485000.0,FOR_SALE,3.0,175.0,HYPER_EQUIPPED,False,True,True,7.0,,,,2.0,,AS_NEW
8966827,1050,APARTMENT,APARTMENT,1550000.0,FOR_SALE,4.0,338.0,INSTALLED,,True,True,30.0,,,,4.0,,TO_BE_DONE_UP
8964378,1050,APARTMENT,APARTMENT,1550000.0,FOR_SALE,4.0,338.0,INSTALLED,False,True,True,30.0,,,,3.0,False,TO_BE_DONE_UP
8847827,1000,APARTMENT,APARTMENT,1650000.0,FOR_SALE,4.0,300.0,HYPER_EQUIPPED,False,True,True,,,,,2.0,False,AS_NEW
8716352,8300,APARTMENT,APARTMENT,2650000.0,FOR_SALE,3.0,186.0,INSTALLED,False,False,True,25.0,,,,,False,AS_NEW
8469171,1150,HOUSE,HOUSE,5950000.0,FOR_SALE,6.0,751.0,USA_HYPER_EQUIPPED,False,False,True,114.0,,,3200.0,4.0,True,AS_NEW
9034500,4870,HOUSE,HOUSE,149000.0,FOR_SALE,3.0,110.0,SEMI_EQUIPPED,False,False,True,39.0,True,550.0,660.0,3.0,False,TO_BE_DONE_UP
9034457,4432,HOUSE,APARTMENT_BLOCK,195000.0,FOR_SALE,3.0,153.0,SEMI_EQUIPPED,False,False,True,,True,67.0,0.0,2.0,False,TO_RENOVATE
9034547,4020,HOUSE,HOUSE,215000.0,FOR_SALE,4.0,180.0,INSTALLED,,False,True,15.0,True,210.0,210.0,2.0,False,TO_BE_DONE_UP
9035946,4351,APARTMENT,APARTMENT,169000.0,FOR_SALE,3.0,108.0,SEMI_EQUIPPED,False,False,True,,True,200.0,,4.0,False,TO_BE_DONE_UP
9035846,1030,APARTMENT,APARTMENT,180000.0,FOR_SALE,1.0,60.0,,False,False,True,30.0,,,,2.0,,GOOD
9039478,9820,HOUSE,VILLA,599000.0,FOR_SALE,4.0,235.0,SEMI_EQUIPPED,,True,,,True,,1052.0,4.0,,TO_BE_DONE_UP
9037358,1601,APARTMENT,LOFT,445000.0,FOR_SALE,3.0,265.0,USA_HYPER_EQUIPPED,False,False,True,23.0,,,,4.0,False,AS_NEW
9037357,1601,APARTMENT,LOFT,590000.0,FOR_SALE,3.0,265.0,USA_HYPER_EQUIPPED,False,False,True,23.0,,,,4.0,False,AS_NEW
8965600,4030,APARTMENT,APARTMENT,149000.0,FOR_SALE,2.0,80.0,NOT_INSTALLED,,False,True,6.0,,,,2.0,,TO_BE_DONE_UP
9030269,7134,APARTMENT,DUPLEX,195000.0,FOR_SALE,3.0,110.0,INSTALLED,False,False,True,20.0,True,,,4.0,False,AS_NEW
9029322,4460,APARTMENT,APARTMENT,245000.0,FOR_SALE,2.0,230.0,SEMI_EQUIPPED,,False,True,,,,,,,AS_NEW
9029634,4537,APARTMENT,APARTMENT,245000.0,FOR_SALE,2.0,230.0,SEMI_EQUIPPED,,False,True,,,,,,,AS_NEW
